genre,game,commented_date,comment,release_period
Puzzle,It Takes Two,2025-03-15,"i played split fiction with a complete stranger that i met through the discord for these games and we had a blast playing through it granite i accidentally predicted the twist at the end which its not that hard to figure out, but they were still pretty mad at me thinking ive played the game before and i just spoiled it when in all reality, i just took a guess.",After
Puzzle,It Takes Two,2023-07-08,"this scene was very wrong, and i played lots of horror games with torture and gore which didn't make me feel anything. but for some reason after what happens to cutie almost feels like i need therapy lol. we kind of stopped playing the game after tbh. still recovering. wish there was a way to skip this scene or have a dialogue option where you decide not to do it.",After
Puzzle,It Takes Two,2022-09-08,"every time i watch an lp of this im like, why does their daughter know voodoo!?. straight up voodoo soul swapping dark magic powers and the dads like, break the magiccurse with magic tears from the spell caster! easy! sir, what are you teaching her while your wife is at work? wild. it is a fun game at the end of the day and the plot does have to happen so yeah. lol",After
Puzzle,It Takes Two,2023-08-16,"i know this series is two years old at this point, but i just wanted to say this is such a comforting series. i've watched all videos a couple of times now in the background when i'm feeling a little down. everything about the game is so wholesome and the way evelyn and sean interact with each other and the characters brings me all the happy feels. 1010 play through",After
Puzzle,It Takes Two,2023-02-25,"my brother worked at a grocery store bakery for a few years, and in his first month there he got a request for a divorce cake. they wanted i do, i did, i'm done written on it. the head decorator had a good time with that one because it was different then the happy birthday joey!! stuff he usually put on cakes. so if not divorce parties, some people have divorce cakes!",After
Puzzle,It Takes Two,2025-02-15,season 6 is amazing brianna! i can tell you put so much effort into it! i was absolutely shocked on how much you've improved in your acting and the camera quality from season 1 to now has also improved so much! this is the best pov series i've ever watched! i can see you running it takes two as a tv series one day! great job brianna. happy valentines day for yesterday!,After
Puzzle,It Takes Two,2023-03-15,"i love that you can clearly tell may is some sort of scientist simply through her dialogue the infection in the garden, her comment about the big bang in the space level. i love that kind of writing, where you can learn something about a character simply through their dialogueactions instead of the authorcreator simply just tellingshowing you they are whatever they are.",After
Puzzle,It Takes Two,2021-04-30,"not even lying, when my husband  myself were playing this game on our ps4 at one point we were actually fighting  took a break to calm down by playing this, we actually ended up outgrowing our fight because we'd laugh at each other  how often we kept dying in the game, it ended in cuddlesi love watching you two play as well its so fun i love you guys so much. power couple",After
Puzzle,It Takes Two,2024-09-17,"i like the ending, if we notice the book never says time to fix your marriage he always says time to fix your relationship. also rose never says she wants them to stay married she just wants them to be friends again. its saying yeah they most likely will get divorced still but they are still close with each other. they just arent meant to be married to each other anymore.",After
Puzzle,It Takes Two,2024-09-14,the ending may have seemed a little sudden cause they had another level at the end of the game originally where they got the 4th piece of the letter that focused on their child's trauma the couples fights had caused. they removed it last minute because it was a little intense apparently. you can find some youtube videos of people playing the under development version of the level,After
Puzzle,It Takes Two,2021-04-03,"i love that you guys had the opportunity to make people buy it twice  once for them and one for their friends, and you chose to stray from that path. you have made it not only an enjoyable game but one that is fair and accommodating to the community which is becoming alarmingly unpopular. hats off to you all, and for that reason alone i will be buying 3 copies and giving them away",After
Puzzle,It Takes Two,2021-05-03,"i haven't seen this game before but so far it's great. i do hope that the parents still end up divorcing in the end, the whole parents go on an adventure and realize they still love each other is so worn out and i feel like it would be better if they still divorced. my divorce was the best thing i did, we loved each other but we weren't happy and i'm happier now that were separated.",After
Puzzle,It Takes Two,2021-04-04,"i remember seeing it at the game awards and thinking hey this looks really fun might check it out then i heard that you only needed one version for two people to play and i was like yooo thats actually really cool, now im for sure gonna give it a try. glad to see the game was actually great and i hope it does really well i want these type of games to be made more and be successful too.",After
Puzzle,It Takes Two,2021-04-04,"i totally agree, so overwhelming and diverse, it catches you at any level. theres a great story and a wonderful progression with so many different interactions and pleasant distractions. i got fully immersed with my wife and surprised i was only at 10 progress after a full day of gaming. so relaxing yet very exciting, not to mentions the astonishing cinematic scenes. a real masterpiece.",After
Puzzle,It Takes Two,2021-05-04,finished this over the weekend and honestly is the best coop game i have ever played next to a way out. its one of the few times i can say i love every single game a studio has made and still want more. its a real shame that noone else dose anything with coop cus if this is the level of game we can get when its done right i can just imagen what we could get if everyone embraced it as much,After
Puzzle,It Takes Two,2022-07-07,i liked the game play the whole game but when it got to this part something hit me i didn't even want to know about this game anymore it relieves me to know that at the end in the credits they say that the elephant was fixed and that at the end of the day he didn't actually die i could never stand the fact that if things turned out bad the elephant would stay dead glad he's alive and well,After
Puzzle,It Takes Two,2021-06-04,"this game is beautifully made. game mechanics is very robust in that there's so many different variety of play styles. you don't get bored doing the same old thing over and over because each new event is a new type of game. truly understand what coop gaming is all about. genius gameplay, very fun, and possibly of the the best games i've ever played. very relaxing and not stressful to play.",After
Puzzle,It Takes Two,2021-09-01,"this game is amazing, i dont think i have ever written a comment for a ps4 game.. but my 9 year old son downloaded it today without knowing it takes two to play so i sat and we played together, we had so much fun, we had to work together to find solutions in each levels and thats what makes it great... you play together ... i loved it .. he loved it !!! well done ea .. truly well done !!!!!",After
Puzzle,It Takes Two,2021-07-09,"i cannot recommend enough that you all watch 015 at 0.25x speed to see how much effort matt actually put into those couple seconds. also, i love that shelby has a lightsaber that you have to click with your thumb to activate. the little zaps to her forehead and who could forget the cat becoming pickle rick, and the double finger guns flying around with turbothrusters? pure magic, matt. you da best.",After
Puzzle,It Takes Two,2021-12-11,"is this a chinese game? the animations of the humans, like when the little girl runs with this weirdly dainty and shy animation, looks like something you'd see in a chinese cgi animation. also this idea that two people who hate each other should stay together to not make the kid sad, seems like something someone from a culture that is still somewhere in the 1950s would make the main plot of a story.",After
Puzzle,It Takes Two,2021-04-09,playing it with my friend right now and we're having a blast! we burst out laughing more than once during our first 2 hours of playtime  can't remember the last time that happened to me in a videogame. it's honestly brilliant and my goty for me so far and i'm playing mh rise right now as well and loving that one. it takes two is one of the biggest surprises for me this year. a real breathe of fresh air.,After
Puzzle,It Takes Two,2022-04-05,yesssss!! i loved it so much and ik it won't be that for everyone but for me and my boyfriend it was like couples therapy lol. we'd always play games together but fight about dumb stuff and our teamwork was so bad so we always ended up separating in games etc. but now we play together so well and our teamwork has benefitted and we've grown closer it was really special idek how to explain it. definitely give it a shot!,After
Puzzle,It Takes Two,2021-08-20,"this is the best game ever made! im 31 and this game bring out the child inside me. very sad when finishing this game though. the graphics, storyline, sound, voice artist, game mechanics and so on is 1010. cannot describe it with words. if you havent played it, you should play it. so immersive, like watching movies but you control the character. hope ea got another game in their sleeve just like it takes two in the future.",After
Puzzle,It Takes Two,2021-05-06,"i love evan and katelyn's personalities, and it's so interesting watching them play games because they're highly entertaining but no the best games  they're so smart that they fall into the trouble of overthinking games and puzzles a lot of the time to spend 5 minutes trying to figure something out when the solution is the simplest answer, i.e. the glowing circle on the screen because most of these games are made for kids too.",After
Puzzle,It Takes Two,2024-12-13,"as someone who played fps games mostly all my life i didn't expect too much from it takes two, but my husband wanted to play it when it came out. boy, i was so wrong. it was one of the most fun games i've played in my life and i've played a lot i play from age 7 floppy disk era until now age 38. i really can't wait for this new game, it looks great and very promising again. feels like it will deliver just like it takes two did.",After
Puzzle,It Takes Two,2021-04-04,"i asked a friend that i have a crush on if they wanted to hangout, she says yes. i suggested go to the movies and dinner. she suggests this. take that how you will but i can not wait until we get together and play. i really hope she can get off work and i wont be busy for a whole weekend and just grind this out and beat it in a weekend update still getting the date together as ive been busy on weekends and shes been working a lot",After
Puzzle,It Takes Two,2024-02-25,"ngl, i kinda love the characters in this game. despite being turned into actual toys, there is no immersion for the couple. they constantly call the situation's bullshit and act like real people. when you purposefully grief the other, they also commentate on it. and in a more childish game, the book would've been portrayed as a good guy. but i like how he is very clearly portrayed as an overzealous asshole, despite his good intentions.",After
Puzzle,It Takes Two,2022-03-20,it takes two is my favorite game of all time. solely because it's the one game i could get my fiancee to play with me. i convinced her to play it with me. eventually she was begging me to play more levels when we were both off work. it made me so incredibly happy that my nongamer so was excited to play a game with me. it's an experience i'm not sure i'll ever get again. so incredibly thankful to the hazelight studios for this masterpiece.,After
Puzzle,It Takes Two,2023-08-07,"i will never forget the first time i heard this song to be honest, it was the first rap song id ever heard. so i was born in the us, but was raised in germany dad was in the military, and as you can imagine there was really nothing like this there. then one year, a puerto rican family got stationed where we were and they were blasting this song out of their military apartment. i was just amazed on how fun the music was. great memories......",After
Puzzle,It Takes Two,2023-02-24,"my first exposure to this game was seeing someone do a modded playthrough, so seeing actual humans instead of the cast of bob's burgers is a trip though around 14450 is as far as i got into that lets play. 5658 i know a way out and it takes two have similar gameplay, maybe even the same devs, but both having a prison break through the toilets is quite funny 14000 player 1 dies to something, warns player 2, player 2 dies as well. such a mood.",After
Puzzle,It Takes Two,2024-04-20,"loved the video, i actually did this challenge myself starting at the wrench part, due to my helper quiting xd. wrench and symbols definitely were the toughest. i actually just stacked my contollers ontop of the other for the parts where rt was needed. for the symbols i had all them active besides the last one and made code land on the hinge of the chest. very fun experience in my opinion would recommend! p.s i never had to use my feet or chin xd",After
Puzzle,It Takes Two,2021-07-10,i introduced my fianc to you two and this channel and we both love you two! you guys are so fun to listen to and your videos are so great comedically and educational about games we have not played yet! its kinda funny because my fianc wished that we could have thought of this concept but in our case it would have been boyfriend reviews cause she is the bigger gamer of the two of us. but you two are so awesome! keep on rocking you crazy game players!,After
Puzzle,It Takes Two,2024-11-12,"beat this with my dad about 2 years ago, remember all the hard parts he helped with me with, the ending, all of it. it hit differently. i might ask him if he wants to play it again this weekend. the bee boss fight and the toolbox was hard, and the part in the castle, oh man. i was sick for 2 days and we beat it. i specifically remember the space part, my head hurt sooooo bad i stopped playing to take a nap. man, this game hits different 2 years later.",After
Puzzle,It Takes Two,2024-09-14,"okay i didn't realized this before, but the flower final boss joy is a wijayakusuma flower aka 'queen of the night' flower. and those only blooms at night once and then wither by the morning. and it's not a single flower on a pot iirc. my grandma had one that's like.. a vine tree? of sort? but yea i know they just pick a pretty flower but also they definitely not fighting a fully bloomed flower on day time or that it would last that long being abandoned lmao",After
Puzzle,It Takes Two,2021-07-14,really great work here highlighting the strengths of this game. i like the way you guys look at games and media experiences in general. i think there's a tendency from most reviewers to just crave something revolutionary because they are bored of games and meanwhile most gamers just want something super challenging they can feel awesome for beating. but those perspectives are both missing out on so much. and i think you guys take a more cleareyed open minded view.,After
Puzzle,It Takes Two,2023-02-25,"so cody came up with the idea of making his daughter cry out of a mere assumption of how the spell works, then both cody and may decided to go through with that baseless plan with zero hesitation. there's no hey is there another solution other than making our daughter cry? i feel bad about this. rose already cried once today and i don't want to make her day even worse, instead cody and may joyously bathe in their daughter's tears after tearing apart her favourite toy",After
Puzzle,It Takes Two,2023-08-07,"i play every day it with my cousin random story ok so one day my cousineve came to my house so we can play on my xbox, we played it takes 2 for like almost 6 hours and before that eve's friend came over and we play it and we finished the game till the part that we had to pay to continue the game... to be continued. then i was like oh we have to pay... the next time eve came i was like i finished it takes 2 with him and we found out that we have to pay to be continued.",After
Puzzle,It Takes Two,2022-08-30,"one of the best games ive ever played, and i have been gaming since 1985! this is what games should be about, connecting with friends and family and having fun together at home. thats been lost over time. my gf and i actually played the entire game and she does not play games whatsoever and at the end she was sad it was over. this is what next gen gaming should be about! rekindling that fire that used to make games magical and memorable with excellent graphics and story!",After
Puzzle,It Takes Two,2024-09-14,"when i played this game, i thought it was more concrete that they weren't getting divorced at the end, but on a second viewing, its more that they aren't hell bent on divorce, and are more aware of the impact on their daughter. they probably won't get divorced but it refocuses on the daughter and they were vague in a way that suggests that they still have work to do, but they actually will work on their relationship rather then just let things go wrong and avoid dealing with problems.",After
Puzzle,It Takes Two,2021-04-30,"this was so fun to watch, gab! i didn't know anything about this game and i love how it focuses on cooperative gameplay and working together to solve puzzles. the story drives home a little for me because my parents divorced when i was very little. i'd like to see how the little girl's story ends after her parents go through this journey together. because i went through it myself, i'm very realistic and don't think anything will get the parents back together, but maybe i'll be surprised!",After
Puzzle,It Takes Two,2024-12-09,"im a lifelong gamer playing with my wife. this is an amazing game. it brings back the way gaming used to feel, when you would scream and laugh with the person next to you. the best part is seeing her turn into a gamer, you can literally feel the developers goal is to help you share gaming with someone. this game is exactly what the planet needs. anyone who gamed in the 90s and 2000s before online play will remember console games with family and friends. this is that, but with good graphics.",After
Puzzle,It Takes Two,2023-04-20,it takes two to love each other it takes more than two to like and love everybody. it takes two to get everybody moving and going oh yeah! lets do it all right everybody lets be dancing lets keep on moving and keep it going it takes two to get even more than two to get into this song. it takes two to get every body to get into this song and these two singers really did it oh yeah! lets do it all right lets be dancing let's keep it moving and keep it going through this entire cool good song!,After
Puzzle,It Takes Two,2022-06-30,"literally no game compares to this one when it comes to having to coop. my steam friend and i are currently on chapter 3 of this game, and have spent the majority of the time laughing are asses off. its such a good game. the graphics are amazing, the story is amazing, and the gameplay is sooo much fun. even some of the puzzles that are incredibly frustrating that took us a solid 30 mins to get through, was us laughing at the sheer stupidity of our mistakes. this is an absolutely brilliant game.",After
Puzzle,It Takes Two,2023-03-27,"also ea, if you do decide to help us, we are thinking of a game called blood in space where you crash land on an alien planet with only a few other survivors. you wake up to your friend fighting an alien. your friend manages to kill the alien but get bitten in the process. you and your friend are surviving until he tackles you to the ground and you have no choice but to kill him. whenever these aliens bite you they inject a poison into you that turns you into one of them. more detail coming soon!",After
Puzzle,It Takes Two,2021-05-01,this game is so cute and fun! my youngest sister and i love watching gabs videos together and have been doing so for a couple months now. there are 12 years between us and this is how we bond as people in their midlate 20's and teen years. it's helped to repair our relationship a lot...and we both just fell in love with the dynamics of this game. thanks for uploading and playing this game! the commentary between the 2 of you is fantastic and we cracked up a bunch.. we are super excited for what is to come!!,After
Puzzle,It Takes Two,2022-02-08,"this game will always hold dear to my heart. my parents were getting divorced when this game came out. watching the cutscenes and seeing people play the game really helped me out in that time. it really comforted me, i mean my parents were and are everything to me, i was scared as shit, but this game really calmed me down, showed me everything was going to be all right. i think this was the most deserving of game of the year, and i will always love it because it comforted me in the hardest time in my life. so far",After
Puzzle,It Takes Two,2024-09-14,"top 3 favorite moments 3. is this what it's like to pee in a urinal? yes, we're all doing trick shots every time. public bathrooms all have a line on the floor to show the house record for distance. 2. when they let go of the buttons during the kiss scene and the game immediately goes no. hold triangle. hold y. 1. the magnet. it only takes one brain cell and we all share it in that moment, really makes us all come together. honorable mention goes to when the book says adios! because that's when he shuts up forever.",After
Puzzle,It Takes Two,2024-03-03,"this is a very hard challenge. i came up with the idea of doing this by myself and it was a lot of fun, however your methods were a little strange... why did you decide to play with your chin? when holding one controller above the other you can squeeze lightly to hold it in your hands use your thumbs for the face buttons, your index fingers for the back buttons and your ring fingers and pinky fingers for pressing the buttons on the controller below. you made this a lot harder than it needed to be but still did a very good job",After
Puzzle,It Takes Two,2022-02-12,"as someone who has played this game twice and now is trying to convince my friend to play it with me again i cannot recommend it enough. as cheesy as it sounds it's honestly an amazing journey and experience. i found myself with big smiles on my face without realizing it, and getting really into this game, that doesn't usually happen for me. i would say the mini games are my favorite part but i really don't have a part that i didn't like, there was always something going on. absolutely a masterpiece and one i will remember my entire life. incredible.",After
Puzzle,It Takes Two,2021-05-22,"i played it for hours with my daughter 12 yo , juste incredible. a true coop adventure like the good old days. we did the trines , unravels , etc , and it takes two is getting the pole position. true variety of gameplay , a perfect level design, a wellwritten story with ecological echos , a smart game for adults and kids. it's great to see that some developpers still have original ideas , and come back with true concepts from the roots of video games history. hats off to the dev team , just an amazing game like we all would want to see more. congrats.",After
Puzzle,It Takes Two,2023-02-24,"the last time i touched this game was the last time i saw my best friend a little over 6 months ago. we had been playing this game over the summer and were coming close to the end, but while i was on vacation he got hit by a train while on his bike. its been tough to recover and seeing this video has brought up old memories. ive still never seen the ending of this game because he is the one who owned it, so this video means a lot to me. sorry for the dump i just have a lot of feelings at the moment. im glad i watched to the end, it really lifted me up",After
Puzzle,It Takes Two,2022-12-05,"the only nitpick that i had was that the love book shouldnt have been actively causing the problems to force the love out of them. like for example, at the beginning, those two were about to make it to the collapsible stairs where their daughter was, but the love book just collapsed it instead of it naturally happening and then having the love book come out to say something like, this is the chance to do it! this is the chance your love will show itself! or something like that. either way, this game is still amazing and a great breather after all the crap we got recently.",After
Puzzle,It Takes Two,2022-09-21,"we've waited 13 years for spor 2 oh right this is ea, not a company that cares, despite their game having a cult following , a great idea , and executed ok. in all seriousness, it's been 13 years and it shocks me that spore 2 hasn't been made. not only does it appease the fans, and might bring back old fans, could show alot of creativity as long as ea puts the right developers and shove micro transactions down their throat, which will never happen. i don't know what the point of this comment was , i just wanted to voice my thoughts about something unrelated. anyways, have a good day!",After
Puzzle,It Takes Two,2023-09-17,i am so glad to have found this on the ps plus catalog. my husband and i finally started playing it last night and we had so much fun! the graohics for the cutscenes are really good and the gameplay characters are adorable! traversing the big world together and problem solving as a team is such a wonderful mechanic. the fact that there is no penalty for dying is also wonderful. my husband and i both dies many times in comical ways that had us stitched over in laughter. i can't wait to progress more and see how the story plays out. so far we've gotten as far as defeating the vacuum cleaner.,After
Puzzle,It Takes Two,2021-04-30,"no spoilers, please!! im caught up with your twitch streams together, but i dont know whats going to happen beyond the chapter you two just finished. im not going to spoil it myself either, but i will say that im torn between my soft side wanting to see may and cody stay together and the logical side of me that wants rose to realize that she cant force her mom and dad to stay together via parent trap meets harry potter. whatever happens, it takes two is stunningly beautiful, adorably funny, unapologetically hard hitting and i cant think of two lovelier gamers to watch play it than you and sen.",After
Puzzle,It Takes Two,2023-02-24,"my favorite part of this game was how every little corner of the the world felt like part of the real home the parents knew, just alien in scale, and then expanded into a weird toyland scenario for each level. my least favorite part was how it felt like it rushed the reconciliation between the parents at the end, made me wonder why the heck they were divorcing if it was that easy to make up, or rather if they had made any attempt at seeing a councilor or something, which they probably haddn't but that just made them seem dumb. to be fair their idea with the tears and the elephant did the same thing.",After
Puzzle,It Takes Two,2021-08-26,"when i 1st played this game, a friend texted me and asked if i wanted to play it with her. i knew nothing bout the game, never even heard of it. but when i played up to the first boss, the vacuum cleaner, i fell in love with it. when me and here finished it, a collective 25 hours, it felt like a empty hole in my like finishing a long tv series and at the end, it was the 1st time i've even cried at the end of a video game. i hope me a her restart the game and do a full run tho. but all i'm saying is, the game is the best game you'll ever play with your best friendpartner update it won game of the year",After
Puzzle,It Takes Two,2022-12-30,"my very first time playing the game is also playing alone. i would say it worth it and this part 2942 is definitely the hardest . here is how i did it first i make may stand on the 4th middle disc. then quickly switch to cody and slide jump skip the 1st disc, continue jumping to the 2nd last dics and slide jump again to skip last one, and i barely did it in time before may ran out of breath slide jump is a trick that helps you jump further and higher depends on how fast you slide, i recommend checking out the tutorial for this if you want to do any challenge run, or you just want to play the game smoother",After
Puzzle,It Takes Two,2021-04-05,"i like how in the first half of the game, may and cody's selfishness in their relationship actually destroys the lives of those around them. they straight up kill the vacuum cleaner, destroy both the hive, and the squirrel's operation, demoralized moon baboon, killed cutie iii and ultimately make their daughter cry. then in the second half, it's the opposite, and they're improving others live along with their relationship. they repair the clock, thaw out the snow globe inhabitants, purge joy of the infection, and are finally able to rekindle their love and patch their family back together. such a beautiful and lovely story.",After
Puzzle,It Takes Two,2024-02-12,"i played this game with my younger brother, though we sorta stopped around the snow area, the game is wild though! we really like how it changed up the genre and you sorta had new gameplay every section, but the game itself is just insane! like, starting the game by forcing a vacuum to suck out its own eyeballs, fighting a squirrel in a mortal kombat battle that can use haduken powers while you fly an underpants aeroplane, and doing those things to the elephant queen while she screams and tries to run away and pleads with you to stop? it could be so graphic and messed up! but everything in general was so weird and bizarre! we also found the octopus boss incredibly easy!",After
Puzzle,It Takes Two,2023-10-18,"hey snam! i really enjoy your content but im a little puzzled on this idea that could possibly made this challenge a lot easier in which falls into the category of controller swapping speed. my idea insists of just pausing then switching to the other controller then unpausing with that controller causing the switch to take practically no time at all due that time is at a stand still which would help with certain moments but still theyre parts where both controllers have to be used like the squirrel boss fight. i just thought it was worth mentioning because i didnt see anyone mention anything about it so maybe my standpoint is special but anyways, i really love your videos and please keep up with the entertaining content!",After
Puzzle,It Takes Two,2021-11-22,"my girlfriend and i started playing it takes two about a week ago. we are both gamers, but im definitely much more of a gamer than she is. she plays a lot, but like more of the adventure type of games. she likes pve generally. i can play pretty much anything, but i tend to get a lot more invested into strategies, metas, etc. it was pretty awesome to see you guys come to a similar conclusion as we did on our own at 447 in the video! it was a huge confidence booster for her as well, since she often felt defeated when i started playing red dead online much later than her, yet i am a better crackshot than she is. were about halfway into the game, and we love it! i wish i waited until this week to buy it though its on sale for 25.",After
Puzzle,It Takes Two,2022-01-05,"i love how this game doesnt portray cody or may as the main antagonist. they have different stances, but you can clearly see what they are both upset with their marriage, and why they believe the other is in the wrong. cody believes may doesnt care enough to take some time off of work to see him and their daughter more often, but in actuality, may working the plentiful hours she does so they wouldnt lose everything they worked hard for. also, this makes may see cody as a selfish prick, but of course you can sympathize with cody since he truly loves his wife and wants her home for the sole purpose of being with her more often. so this makes their relationship cute and their problems understandable. thats what i love the most about this entire game.",After
Puzzle,It Takes Two,2021-06-06,"i can see an dlc for it takes two taking place some time after the game where cody  may are once again trapped in dolls by a ominous old hand mirror in the junk drawer and have to go through harder, remixed  mirrored versions of various sections of the game. though this time rose joins them since she had made a doll of herself, she mainly piggybacks rides on ether cody or may and can ether places too small for her parents. the junk drawers acts as a hub where the family can access levels and do favors for the inhabitants of the drawer. mainly small toys and things that have been in the house a lot longer then the family has been  favors like playing on a lcd handheld or recovering all the bricks to a mini figures car the dlc would be called it came from the junk drawer!",After
Puzzle,It Takes Two,2021-06-06,"i can see an dlc for it takes two taking place some time after the game where cody  may are once again trapped in dolls by a ominous old hand mirror in the junk drawer and have to go through harder, remixed  mirrored versions of various sections of the game. though this time rose joins them since she had made a doll of herself, she mainly piggybacks rides on ether cody or may and can ether places too small for her parents. the junk drawers acts as a hub where the family can access levels and do favors for the inhabitants of the drawer. mainly small toys and things that have been in the house a lot longer then the family has been  favors like playing on a lcd handheld or recovering all the bricks to a mini figures car the dlc would be called it came from the junk drawer!",After
Puzzle,It Takes Two,2025-02-17,"you could get your friends to help act you can even get jessica and valerie and like all the other pvp makers or people who used to make pvp oh i meant pov sorry im too lazy. i make movies all the time and i make them from povs a lot too, but i dont really post them, but im sure they would be up for it. also, i need more of this now. i dont know what im gonna do if this is not like completely like i need this like every single episode and more bree you have potential and this potential you could really use everyone loves the series. it is one of your most famous series. it made it a lot. it gained you tons of subscribers and look where you are now just because of this please dont give up on the series. love your channel forever your oldest and your 11 year old actually now subscriber, celina",After
Puzzle,It Takes Two,2024-04-28,"i loved this movie, ashleys faint is iconic!!  i can remember every line in this film. i had this vhs on rewind so many times, it broke! just let me smash this ball downtown, kay?! shut up frankie, atleast i got an interview! and heres amanda buttkiss as she steps to the plate youre a deadman frankie! and when ashley who plays alyssa is pretending to be mary kateamanda!! hmm, this burger is delicious!  kirstie alley well its your favorite! ashley its a big juicy messy burger. kirstie alley formally known as a sloppy joe, your favorite! yes, and for a darn good reason! did you just say, darn??! drops the spoon and feels her head!  i can recite this movie in my sleep  ril kirstie alley! i had no clue she passed away!! all the legends are leaving us!  ril to olivia newton john too! i didnt know she passed away! damn!!",After
Puzzle,It Takes Two,2023-02-24,"the ending is so ambiguous if the parents go through with the divorce or not. after playing this game with my fianc, we both agreed that the parents should go through with the divorce. throughout the game they try to make rose cry, ruin her childhood toy, and she and dr. hakim is just an obstacle for them to get things back to normal. how can they reconcile all that built up resentment in just one day? who's to say things won't go back to the way they were where they are arguing and yelling at each other in the driveway? an unhealthy, unhappy marriage just makes things worse for kids. they can both at least put their feelings for one another aside for the sake of their daughter who seems like she's starving for love and attention and be there together for her as a team, but not necessary be together with each other. sorry for the rant... really enjoyed the game up until the ending and i just get so worked up over it when i think about it.",After
Puzzle,It Takes Two,2021-07-09,"my wife and i play a lot of games together and on our own, so this game seamed unnecessary to use. however, recently we have had a bit of a grey cloud over our friendship and communication, so i just wanted to say thank you for being the ones to have gotten me to try this fun solution. i will update the comments to let everyone know how it went! new update we played last night and wow i have never laughed so much with my wife. the game really kept us invested and incredibly immersed in the very high end graphical world. it's very funny on how relative it can be at times, and my wife and i could not set the controllers down. it wasn't until 1am that we finally called it a night on gaming and maybe we stayed up for a while longer after that  so far it has been great to see some of our own faults layed out in front of us and when we laugh at it i guess it takes away the big deal factor we use to feel about some of those things. it has definitely helped and i am looking forward to our next session tonight!",After
Puzzle,It Takes Two,2023-02-24,"honestly, this game has a pretty awful message at the core of it. yes, couples therapy can work for couples that are having issues with each other, but it's a slow process, it doesn't just take an afternoon to sort out months or even years of problems. but sometimes, it doesn't work and the couple is better off seperate then desperately trying to patch up a marrige that doesn't work. but that fucking book basically put a gun to our character's heads and said make up or else i'll kill you with my death traps. honestly, i'd give cody and may a few weeks before their issues start popping up again. they only got back together because they literally had no choice or else they would diestay comatose forever. the only good message is at the end where the parents say it's not rose's fault for the divorce, because that can be hard for kids to grasp that their mom and dad just don't get along like they used to. cody and may are better off as just friends with joint guardianship rather than trying desperately to fix their marrige.",After
Puzzle,It Takes Two,2021-04-06,"this is an amazing game. it has unique boss battles, heck every enemy u come across is unique and different. so many mini games within mini games but the story is so well done. i played this with my nephew, who i also played the prior game no way out the prison one. we waited for this and were blown away. the stuff u can do to each other is hilarious and angering. the game is very long which was awesome!! we wanted more and more and we got it. hands down this is game of the year. i never laughed so much and had so much fun. these devs are geniuses. we love the story we love the game and by the end we had some tears. please people support this game. we both have it a 1010 this is a masterpiece oh and the graphics are ps5 quality, everything looks pretty and detailed. i hope this gets a sequel, i dont know how but i really liked the characters so much. maybe they can, well i dont want to give anything away but we gotta have another game with these characters, also i do recommend to play this with someone close it just makes it more special and u can take the time to be silly but yea this game this concept is sweet!!!!",After
Puzzle,It Takes Two,2022-11-01,"film a feature length film was officially in development beginning in january 2022, with pat casey and josh miller slated to be working on the screenplay for the film while a multistudio bidding war for distribution rights was ongoing. the project will include collaborative input from the video game's creative developer, hazelight studios. by april 2022, it was announced that amazon had landed distribution rights, as part of a firstlook deal between the company, dj2 entertainment, and the screenwriters. the plot was confirmed to follow the basic premise of the game with lead characters may and cody, a married couple considering divorce, whose daughter inadvertently through magic transports their respective lives into two dolls that she handmade. together the couple must learn to work together, and regain their bodies. dwayne johnson, dany garcia, and hiram garcia joined the production in producing roles, alongside dimitri m. johnson and dan jevons. the project will be a jointventure production between hazelight studios, dj2 entertainment, seven bucks productions, and amazon studios. intended to be released via streaming as a prime video original film, johnson is also being courted to star in the film.",After
Puzzle,It Takes Two,2025-03-21,"i like them both.....but i have to favor cody. what gives him the edge is how it felt like cody was willing to play along and may felt like she didn't want to, even near the end. i was kind of waiting for her to say something about her passion to sing but it felt like she was always resisting the idea of singing in front of people until the last moment. there was also one moment where cody was saying something about the game they were playing and may said something like cody this isn't real and then moments later they were in a kaleidoscope and she said this is the heart of the kaleidoscope is that even a real thing? i get the feeling she is a professional gaslighter from stuff like that  edit just looked it up to make sure. it was in the kaleidoscope level where may told cody that they are just in a kaleidoscope and that they crate illusions as if what cody and her were experiencing was only because they were in the kaleidoscope and not that there is actual magic manipulating space around them. then when they got to the platforming area she said this is the heart of the kaleidoscope as if a platforming area was expected in there meanwhile cody is having a mental crisis after space warping around him. he even called her out by saying is this still just an illusion before she made the statement that they wer ein the heart of the kaleidoscope, again as if she knew it woudl be there.",After
