Review,Positive,Helpful Votes,Funny Votes
"I think it may be one of the best game i've ever played, i'm in my second playthrough and i'm still discovering a lot of cool stuff
tysm Larian",True,0,0
"This game has utterly destroyed my life. I cannot believe that i paid $60 to get my balls crushed by fictitious characters. Demons, goblins, cultist out here slapping me around like a cat playing with their toy. I feel utterly humiliated when I can't help but burst into tears when I'm being man handled by a edgy burly black man with his goofy embarrassing beliefs. Don't even get me started on these annoying ass side characters who get butt hurt when I make a decision I believe it right. Like don't complain when you don't do jack shit. You bum around the camp eating the food that I work my butt off for. Momma always said, ""If you want something done right, do it yourself."" When is ironic because she'd always complain I ain't do the dishes right. But yeah mane, sorry I messed up your plans because I was out there gettin busy. Anyways yeah fun game I enjoy, engaging addicting gameplay. I love you shadowheart.",True,0,0
"Some games you simply ""play,"" while others remind you of the importance of companionship, friendship, unity, bonds, and so much more. In this case, though, it's clearly a matter of ""you reap what you sow.""

Second playthrough, 155 hours—I tried to ""sweep"" everything, but it’s genuinely challenging. A game that, beyond intense battles and moments, generously offers emotions as well. You connect with the characters in such a profound way, something rarely seen in games.

Truly, the most impactful games I’ve played in recent years are The Witcher 3, God of War: Ragnarok, and Baldur’s Gate 3. Games that truly ""touch"" you. Because, in the end, what really stays with you from a game is how it made you feel.",True,0,0
"Boss: ""DOOMED, DETECTED and CAUGHT!""

boss proceeds to slip on the ice

10/10 game",True,0,1
"One of my favorite games of all time, i have played it on my PS5, the story is amazing. Multiple ending, so many choices, amazing character creation. Highly recommend if you like story-driven games and turn-based games.",True,0,0
"Every time I make a new playthrough I find new things to find and do
Got me into D&D, so theres that positive too.",True,0,0
"This is a gift to humanity. No matter what type of game you like, evil or good, young or adult, happy or sad... You gotta see this. 

The experience is like reading a perfect book but also being the lead actor in it. If you are not a fan of turn based combat, give it a few hours of chance and you will start to enjoy it. 

The music, the voice actors, the graphics, the story, the optimisation, this is just perfect.
On top of that, you can shape the game itself to your taste with thousands of mods and setting up mods are so easy that you dont even need to be a tech nerd. Mods are so easily set and go. You will wish to play a new chapter of Baldur's Gate 3 every day when you get closer to finish line.

9,5/10 because every chapter had to be longer, or was it long enough and I haven't realised? See for yourself.",True,0,0
"There is a reason this game was winning all those rewards. Beautiful graphics, interesting and attention-grabbing story, and seemingly endless choices to make. 

Stop hesitating, get the game and go crazy. 

(Be prepared to spend a lot of time in this game)

100/10",True,0,0
"Lovely game, as is expected from Larian Studios. Lots of attention to detail with many unexpected turns in the story. I recommend playing it, maybe even do a few playthroughs!",True,0,0
"BG3 is honestly the best RPG video game I've ever played. For reference, I've been playing RPG's like DnD, Pathfinder, Call of Cthulu since I was 5 or 6 years old (obviously I didn't start playing the more taxing systems until I was a bit older, but that's neither here nor there). My family members, who were the people that introduced me to RPGs at that age have all been raving about BG3 since its release. One of my closest friends kept BEGGING me to play it, but I was just scared that it was going to not turn out in the way I had hoped (I was VERY wrong). Over the span of 2 weeks, I had spent roughly 170 hours playing the game, and now it's even more time. I'm only on my second campaign, but I have 7 others created and planned with different plot lines, romances, and character decisions and I am very excited for them. Not only is the storytelling phenomenal with so many different endings and routes, but the turn-based combat is done in a way that even an inexperienced player could understand. The current class and race selection is also outstanding, and as far as I know, they're still working on adding more updates/classes to the game. I have had a wonderful time playing this game, and I will continue to for the foreseeable future! 

TLDR; This game is really freaking good. Play it!",True,0,0
i love this game so much its really fun to play with friends and i enjoy all the different choices you get to make and how they affect the story,True,0,0
What can I say that hasn't been said. It's a great game even if it's still a little buggy. I can deal with some of the bugs because the scope is immense and it works.,True,0,0
It's fun. New to D&D but it's been a good way to learn.,True,0,0
"Over 100hrs on my first play through and I'm blown away by my experience. 10/10 game, already starting my next play though.",True,0,0
I am an avid D&D player/GM and this game tickles all the fancies. I love the story and the gameplay. The characters all have their own unique quirks.,True,0,0
This game is so in depth and you can truly play through it multiple times without making the same choices!! versatile and such a joy to play,True,0,0
"Very very great game, so many different paths and ways to play. One of the best game purchases ive made",True,0,0
"This game has me hooked full circle. Had I have known I'd enjoy it this much; from the beautiful graphics, to the challenges in game play, to being able to play multiplayer - I would have tried it sooner. Really enjoy it!",True,0,0
"There are many comedic, or well thought out choices/conversations in this game. Though complicated in places, there are many strategic options/things you can do in the game as well.",True,0,0
This game has provided me so much time and joy. After 600 hours I continue look forward to the game and its patches. Larian did a beautiful job.,True,0,0
"This game is the complete package. It is probably to most complete game you can play right now, for a one time purchase.",True,0,0
"Liked game, good game, thumbs up for sure, game of the year for a reason.",True,0,0
This game is in my all-time top 5. Played it across both consoles and now PC for over 1000 hours combined and STILL find new things almost every time.,True,0,0
"Not perfect, but damn good. Best things: Amazing amount of content. Multiple ways to solve almost anything. Brilliant voice acting.

Cross-platform multiplaying was at times painful due to the unsynced Mac updates (and really poor communication by Larian Studios), but now that the major updates are over, even that should no longer be a problem.",True,0,0
"Like the other Baldurs Gate games in the franchise, this one immerses you in worlds that D&D players are intimately familiar with, while still addingexciting new angles to explore.",True,0,0
"The closest I've ever seen a game come to replicating D&D as a video game.
This is a brilliant tactical RPG experience with plenty of replayability, incredible depth, and lots of opportunities for creative gameplay.",True,0,0
Its a game. Mayhaps even a game. But above else I would say its a game.,True,0,0
"
Baldur's Gate 3 is a masterpiece of storytelling, choice, and gameplay. The characters are deeply written, the voice acting is stellar, and every decision feels impactful. The visuals are stunning, and the combat blends tactical depth with satisfying execution. Larian Studios has truly set a new standard for RPGs. Whether you're a D&D fan or just love immersive adventures, this game will captivate you. It's a rare gem that rewards exploration and creativity at every turn. Easily one of the best RPGs of all time. Don't miss it!",True,0,0
"A fantastic RPG with well designed combat, fantastic story, and so much reward for exploration and curiosity. You have so much variety for how you can make your party that you could play through the whole game several times and not try everything out. Great for the first play through and for any after it.",True,0,0
"After beating the game for the first time, 80 hours of just an amazing game. This has taken a spot in the top ten games of all time. As I write this, I'm about to do it all over again with many more playthroughs!",True,0,0
i don't think there's a single thing i don't like about this game. I've sunk over 500 yours in and I'm still finding new ways to play. its the most immersive in depth game I've played so far. ive never been into in turn based games but this has converted me.,True,0,0
Amazing game with so many mods it allows for infinite replayability and lets you live out your power fantasies. Could not recommend this game anymore.,True,0,0
"Frustratingly close to genius, tantalizingly close to fulfillment, but flawed. It's still playable. To be clear, I think the game is worth buying for anyone who likes turn-based game play. There are parts of heavy frustration and let downs in this but it is definitely one of the best games of the last few years. The parts that it gets right are a joy. The parts that feel empty or those little ghosts of cut content or cut dialogue and customization leave the true fantasy world fan a little gutted though. 

It's worth playing. You'll scratch that itch for a turn-based combat game and something D&D related. You want to hear some dice clink and kill a ghoul? They've got that down perfectly. If you're scrolling this, you probably know the voice acting is adored by fans. I agree it's well done and the respect and applause they've earned is well deserved. The casting is right and you get the sense the people involved in crafting this enjoyed their job and got in deep with the lore. I have nothing but applause and respect for the people who gave this their heart and soul. 

What I do find frustrating, particularly for this price point and the push of the marketing for the game is how unfulfilling parts of it can be. Act 1 was great, Act 2 was a trudge. It was more repetitive and the choices there had little impact on your discovery of the world or the other characters. It felt a little like homework. The Auntie Ethel mission is the high point in that stage. My second critique is that while they are selling this as having romance or 'adult' content, I would say that's a bit silly. The games in 2010 were more explicit and had a better sense of romance than this. Yes, the acting here is stellar and the characters are beautiful, but you do little more than kiss anyone. It doesn't need to be pornographic, but for the idea that these characters have romance you would think there would be a side mission, a gift, a shared bedroom, something that lets you bond with them. There is nothing. 

Some of the other disappointments others have noted is that you have to essentially wait until the ending to see the payoff of your relationships with your 'friends' and even then, you often don't get to do much except hear about their ultimate choices. It would be more fulfilling to actually have side-quests where you get to GIVE them a happy, secure future or a personal win. Gale, for example, either ends up dead or just tells you his new fate. You never see anything and you don't get to help him build it. I would have enjoyed the characters building a house, a farm, a boat, something that implies they have a future and you designed it. 

In terms of customization, the cinematics is beautiful and I want to give credit to both the combat and cut-scene quality. There is a set of armor that is spectacularly beautiful and I gasped the first time I saw it. The spells are fun but they look good, at least as good or better than I've seen in other games within the last five years. What I find disappointing is that there was no house of magic or wizardry or combat den or clothing shop where you could just geek out and dress up your character and have fun playing with the game mechanics. I swear I would have sunk another 20 hours into this if I had been able to take my character to the equivalent of a spa and have her try on all her armor and practice her spells and then get a massage afterwards. It also would have helped with that whole lack of team bonding that this game suffers from. I think others, like Dragon Age, let you spend time (or opt out) of loyalty and fun side quests that made the world immersive and relaxing. It would have been great here given how much people love certain companions.

Finally, my biggest critique is the option to give players the non-lethal blow combat ability, but there is *rarely* an option to speak with the former combatant after you basically save their life. I thought I'd found a clever loophole to save the life of one of my favorite characters by taking him down with an unarmed fight. My hope was that there would be some clever dialogue buried in the game letting me recruit him or save him in the end. Nope. Nothing happens. You'll find that throughout the game: beautifully crafted characters, brilliant voices, interesting fights... then nothing. Just on to the next one. THAT is the frustration. The game isn't an A+ because of this. It's more a B. A memorable, comfortable, 85% good with so much potential to be better.

My best compliment really is that I started daydreaming a dozen new adventures for each character. They are that endearing. If only they'd actually write those for us all to play. If only I could have all these extra conversations and extra fights and extra noble battles I dream about. Please, Larian, keep going.",True,0,0
"Who does not know that game? At this point, who does not know Larian Studios? They have always been caring so much about people and their games and what they offer. And Baldur's Gate 3 is that at the fullest. Amazing story, fun gameplay, rich lore, infinite replayability, funny dialogues where you can be as evil as you want with different outcome and end, diverse dialogue from characters. Everytime I play a new character, I discover something, a quest, a place I did not find last time.

Larian is a studio that I admire and love. Already with Divinity Original Sin 2 I was already loving the game a lot, but just with the intro sequence, I knew this game would be so fantastic. In a time where game companies keep messing up and making boring games, Larian just comes in and makes one of the funniest and interesting game and respect their community and keep making updates to make the game better always.

-------

Oh, and they have dragon race, that makes it a 10/10 immediately in my furry book",True,0,0
"In this modern age of gaming where so many devs are forced to churn out garbage or half-baked disappointment to meet the demands of investors, BG3 stands as an example of what can still be accomplished when a team cares a whole lot about the game AND the customer experience without sacrificing the higher-ups 3rd solid gold yacht.

Almost 240 hours in this game at the time of this review and I enjoyed every minute, the being able to replay the game in so many different ways and approaches and I likely still haven't seen it all.

My review is just throwing another bit of praise on the mountain that already existed and my opinion will likely get lost in the void but in case anyone sees this, I can't recommend this game enough.",True,0,0
"I have played this game for 500 hours, and i could play it again and again still. 

This game does not cease to amaze me. 

With each playthrough comes a new experience, this game is an infinite well of creativity and beauty.

It is my favorite game of all time and i'm pretty sure it could become yours if you were to give it a try !

10/10 genuinely perfect.",True,0,0
"An ode to the gaming industry of old. No adds, fluff, or micro-transactions, just a beautiful game with engaging mechanics and an immersive story.",True,0,0
"It's a truly fantastic RPG with multiple routes, interesting characters, rewarding gameplay. It's a 15/10",True,0,0
"What a FANTASTIC experience. 

I'm ancient enough to have played the first two BG's in the franchise and have to say they have perfected it with this one.

The story is great and the voice acting is AMAZING. You have the option to skip through the dialogue and get to the pillaging - but I often found myself wanting to hear the dialogue as it is often enough to help prop up the story and often with hilarious results. (Kudos to Neil Newbon for his Asterion) 

As soon as I beat the game, I had to reroll and try a Dark Urge playthrough, which gives the game a whole new feel to it.

Next is Honourmode!

One word of warning - everyone/thing wants to have sex with you. 

It's a gift and a curse.",True,0,0
"This s one of the greatest games ever made, and it stands as one of those generation-defining games like The Witcher 3, Dragon Age Origins, and KOTOR. I've played the game twice and the characters, stories, and music still live rent-free in my brain,",True,0,0
"even with this many hours i still find new interactions with this game, this game is a FUCKING MASTERPIECE. please i actually beg you to get it",True,0,0
"I think my 700+ and growing hours in this game speaks for itself. Absolutely exceptional, there is NO other game like it. Infinitely replayable, hilarious, challenging, gut wrenching, and extraordinarily detailed. Larian does it like no other studio, releasing TONS of content in the form of updates (not DLC. Pay once, play forever). The online community is also unparalleled, tons of content and help if you're ever stuck or looking for people to share your love for this game with.

I couldn't rate it any more highly, it is worth every penny and more. Relish it now, because Larian will never make another Balder's Gate game after this one. <3",True,0,0
"Honestly, never been into RPGs but have been obsessed with this game since the first second! it is also my first introduction into the D&D world and i gotta say, i love it. Definitely recommend it to everyone :) <3",True,0,0
"A wonderful game with complex characters that make giving it a second go a joy, too!",True,0,0
"Surely this can't be that good I said. Surely I can't have just got to Act 3 48 hours in I said. Well this game really  is all it is cracked up to be. Buy it on sale, buy it at full price, either way it is a master piece.",True,0,0
"To be completely honest, I bought the game because I watched a lot of youtube videos and thought it would be fun to go through the game myself. This is my first turn-based game and despite my fear of not being able to do it, I'm having a great time. 
The storyline of this game is amazing and this is my third time going through the game again. All the time the excitement I get is just like the first time. 
If you are looking for an interesting story, some puzzles, challenges and just amazing fun then by all means this is the game for you.

Totally recommends!",True,0,0
I got this game 2 months ago and already have 300+ hours in it. I'm playing this game like a second job lol. My first playthrough took about 180 hours and I'm about halfway through my second playthrough. It's somehow already my third most played game on Steam of all time. My stupid amount of Skyrim playtime might finally have competition.,True,0,1
"The creativity of this game. The story characters, personalities, and even different pathways are unmatched",True,0,0
Ability for replays is high. No 'right' way to play. Many 'hidden' tasks and achievements that you could easily miss. Play what you want and how you want. 100 hours in at this time and not even done with the second chapter! Money well spent!,True,0,0
"Absolute masterpiece of a game, theres so much to find and discover so much so that im still finding new things and experimenting with new builds. There isn't a game I could recommend more than this one.",True,0,0
"Recently finished Honor Mode (coincidentally my hair has begun to turn grey, weird). There's nothing new I can really contribute to this review that the thousands of others haven't but I'll reinforce them. It is probably one of the greatest story-driven games I have ever played and probably one of the best games in general that I've ever played. Story, acting, animation, effects, you name it, they are all phenomenal. As a big D&D player as well (player and forever DM), I also have an appreciation with how much BG3 has grown the D&D community since its release. Granted I have had to explain on several occasions that BG3 is a video game and D&D is a TTRPG, and the mechanics are not equivalent across the board. But BG3, and Larian's other works, are about as close as you can get to evoking a tabletop experience in a video game.

For someone reading this review looking for things to beware of, the game can be very overwhelming at first, especially to someone unfamiliar with the genre. Though it does its best to smoothly bring you into the world. That said, the game is incredibly densely-packed. You can barely walk a few inches on the map without your party encountering some NPCs, a hidden chest, or some other thing the devs added to the world. That may sound like a good thing but like I said, that can be very overwhelming, so be ready for that sort of thing. But it's also optional to engage in most of it (your experience will be lessened as a result). The learning curve to combat may seem harder than at first glance, as you'll have to find out who has the best synergy with whom and planning pre-battle is essential in most cases for bosses and big fights if you want to be successful in the long term. Thankfully we do have YouTube guides in bounty to explain the mechanics in detail so they will always be around to provide support. 

In spite of those comments, I stand by that this is probably the most refined and well made game I've ever played.",True,0,0
"This game is not only visually stunning, but also rich in story line and I could play over and over.",True,0,0
"I love the variety that this game offers. You can play it over and over again and have a unique experience depending on your interactions with the world around you. I am not much of a PC gamer, but I absolutely am a DnD player, and this game bridges the two and creates an enjoyable experience for all. Highly recommend!",True,0,0
"237hrs in after first play through. It's hard to go back or onto other RPGs after the standard set by this game. I'm already planning the second and third play through, even long before I had finished. If I play another RPG better than this in my lifetime I'll be impressed.",True,0,0
"I'm a pretty slow player and I finally beat Act 1 last night. Absolutely enjoy the extreme amount of choices you can have in the game. I'm not really the type to replay a game after finishing it, but I'm interested in starting a new playthrough when I finally get through the rest of the game.",True,0,0
really awesome game. bought it again for ps5 cause my computer wasn't able to play it well. Definitely worth it buying it twice so i could actually play it.,True,0,0
This game is amazing! the voice actors and just the amazing animation for each characters face and behavior just gives the game incredible imerson like ive never seen in any other game to this extent. it also stays very true to to the DND campaign  feel. Very beautiful very powerful. 10/10.,True,0,0
"i have spent hundreds of hours playing this dating sim, i got good at combat.
still haven't been able to resist and date anyone else but astarion
100/10
you can feel love that was put into this game",True,0,0
"On my third playthough (after two aborted ones) - I may be on the cusp of actually finishing this thing. This is a sprawling party based D&D RPG which has a recognisable stamp of Larian's Divinity Original Sin DNA all over it. For RPG's which have adopted real time with pause I'm happy to see that turn based combat has been kept in this. This is a blast. With a slightly convoluted plot and way too much of an exposition dump at the end of Act 2 its still great fun to play.

Larian may have given a wee bit too much freedom. You can miss characters, entire sections of the game or annoy your companions enough they'll just up and leave (or in some cases won't even join you). In others, it feels like the consequences don't follow through. Use a bunch of tadpoles? You'll still not become a mind flayer. Butcher a bunch of Harpers and decimate the protection over the Last Light Inn and Jaheira still joins my party (?). As time goes on, and the choices get a little more layered (and conflicting), by Act 3 the narrator is there to clear things up. ""Do this"" she reminds you ""and you'll have to see it through"".

There are flaws, Act 2's bad guy Ketheric Thorm is criminally underused. Sometimes there can be a bit too much lore to care about and on occasions characters in your party can get lost if you're not paying attention. 

it's definitely a worthy successor to DOS 1&2. To BG1/BG2,  Icewind Dale - I'm not so sure. It may be nostalgia goggles but despite their clunkiness their atmosphere grabs me more and I'm more drawn into their world.  This is definitely worth a play - don't know about a replay though.",True,0,0
the worldbuilding and the branching storyline as well as the variety of characters of this game is just amazing,True,0,0
"A most excellent game with excellent mechanics, engaging story line, challenging encounters, and fantastic mod support which will extend the replay value overall.",True,0,0
"I would've loved to go write an extensive review over how good this game is, but it's best if you just play it for yourself.
164 hours, and I haven't even beaten it yet, but every single moment was pure pleasure.",True,0,0
"The visuals are stunning, the story has so much depth, and there are so many options and directions it can take you can replay it several times over!",True,0,0
"Best Dating sim I have ever played. The small bits of D&D mechanics really set this apart from other dating sims. 9/10, not enough tentacles.",True,0,0
"Baldur’s Gate 3 is, without exaggeration, one of the best games I’ve ever played. The story? Incredible. The characters? So well-written I sometimes forget they’re not real people and feel guilty about letting them die in a fight. The gameplay? A perfect blend of strategy and chaos, which is great because I love pretending I’m good at planning while winging it 90% of the time.

This game has ruined other games for me. Why bother with anything else when I can romance morally questionable companions, accidentally start fights with my party, and roll a natural 1 at the worst possible moment? It’s basically the most fun you can have while constantly second-guessing your decisions.

I’ll be playing this game until the day I die—or until the servers go down in 2087 because humanity decided to go full Mad Max. Either way, 10/10, would absolutely recommend.",True,0,0
"Awesome game! Took me a while to get used to the combat as it is my first game of this type, so initially I actually found the game frustrating and not very enjoyable...but now I am smitten by it. The story lines, options, dialogue, acting, graphics...just incredible. A game I wish I could forget playing, just to experience it for the first time again! Can't wait for my next play through!",True,0,0
"Pretty faithful adaptation to the D&D 5E rules leading a top notch story line centered around the City of Baldur's Gate. If you enjoy fantasy worlds, D&D party combat and interactions, and a fairly open-world setting, there is little about this game you won't adore. Create PCs of nearly every class and subclass (5E) and take them from 1-12th level. There are Challenges galore and choices that actually effect the story and dialog options at every turn. You can also easily mod it to get even more out of the game.",True,0,0
Awesome D&D game true to the lore and genre great stories and character interactions.,True,0,0
"Love the game but was told by friends that this is some kinda dating simulator. Anyways spent 60 hours trying to romance shadow heart and karlach only to get blue balled and have a 1 night stand with mizora 

10/10 would play again especially for another chance with mizora.",True,0,0
"On my third playthrough, countless hours of fun, but be warned the game is addictive. Story is top tier, and the graphics are fantastic. It is almost worth building a specalized machine just to play at max settings.",True,0,0
"I grew up playing classic CRPGs such as Baldur's Gate 1 & 2, Morrowind or Planescape Torment, Pillars Of Eternity 1 & 2, and action RPGs like the Witcher saga and Skyrim. After finishing Disco Elysium in early 2023, I thought that I was not able to be surprised by an RPG anymore.

While Baldur's Gate 3 is not the most innovative game, both in terms of world building, narrative experience, or gameplay, it does such a good job in every category that you couldn't make a mistake by buying it. Furthermore, the production value here is insane, as is the replayability. It is a very fun game to play, and replay, and it achieved such a high standard in every aspect that you'll be sure to be hooked for those 70-150 hours needed for a playthrough... before perhaps starting a new one just after !

And so once again, I'm left wondering if another RPG will bring me the same excitement.",True,0,0
"Baldur's Gate 3 Review: A CRPG Masterpiece

I’m almost embarrassed to admit it, but Baldur’s Gate 3 was my gateway into the world of CRPGs and Dungeons & Dragons. Before this game, I had no idea what I was missing. Now, not only am I hooked, but I’ve gone out of my way to explore every CRPG classic and immerse myself in the wonders of D&D. And it all started with this masterpiece.

The Greatness of Baldur's Gate 3
Graphics and Art Direction:
Visually, this game is nothing short of stunning. The attention to detail in the environments, character designs, and spell effects is mesmerizing. Every frame feels like a piece of art, and the overall aesthetic draws you deep into the Forgotten Realms.

Music and Sound Design:
The sound design is equally stellar. From the score that perfectly sets the tone of each moment to the rich sound effects that make every spell and attack feel impactful, it’s all masterfully done.

Voice Acting and Characters:
The voice acting in Baldur’s Gate 3 sets a new standard. Every character feels alive, with performances brimming with personality and emotion. The companions are unforgettable, with deeply nuanced writing that makes you care about their stories and struggles.

Combat and Tactical Freedom:
The combat system is one of the game’s crown jewels. With a wealth of tactical options and unparalleled freedom, no two encounters feel the same. Whether you’re setting up devastating combos, using the environment to your advantage, or pulling off creative strategies, the game rewards experimentation and ingenuity.

Story and Replayability:
The narrative is vast and intricately crafted, with countless paths, choices, and secrets to uncover. It’s incredible how much content you can miss—or discover—on subsequent playthroughs. I haven’t even finished Act 2 yet, and I’m already blown away by the depth and replayability.

Community and Support
Modding and Updates:
The modding community has taken Baldur’s Gate 3 to Skyrim levels of creativity. On top of that, Larian Studios’ commitment to updates—like adding new subclasses—is nothing short of amazing. Their dedication to supporting and improving the game keeps it feeling fresh and exciting.

Multiplayer and Accessibility:
The inclusion of multiplayer, couch co-op, cross-play, and cloud saves makes this game truly accessible and enjoyable for everyone. Sharing this experience with friends or loved ones takes the adventure to a whole new level.

Final Thoughts
Baldur’s Gate 3 is the perfect game. It has everything: stunning visuals, a gripping story, incredible voice acting, innovative combat, and endless replayability. Larian Studios has outdone themselves, and I’ll happily support their future projects—I’ve already bought all their previous games!

Whether you’re a CRPG veteran or new to the genre like I was, this is a game you’ll fall in love with. With hundreds of hours of content, unparalleled freedom, and a community that keeps the game alive with mods and feedback, Baldur’s Gate 3 is not just a game—it’s an experience.

Rating: 10/10 – A landmark achievement in gaming and a must-play for everyone.",True,0,0
"No real spoilers here.

My main character was killed by a party member. So I used that party member to revive my main character so I could yell at him for killing me.

And that's the least crazy thing that's happened.",True,0,0
"Amazing game, while there's definitely games that are ""better"" I dont think anything Ive ever played makes me feel the way playing this game feels, act 3 is the worst most boring ending in a video game ive ever seen though",True,0,0
"This is arguably the best games I have ever played. There's so much content, main story is incredible, there's so many ways to get to the end with really engaging sidestories.
Not even mentioning the companion's quest lines and their stories that make them so alive and attaching.

I can't get enough of this game, perhaps I never will.",True,0,0
"Very good game, some minor bugs here and there but nothing that detracts from the experience.",True,0,0
"Tabletop game complexity, AAA-style graphics and mechanics/interactions with expressive and undiluted character personalities combine to tell a compelling story... now with even better mod support!",True,0,0
Great fun especially with co-op play. Love the detailed character creation and the story line.,True,0,0
"If mass effect was made in 1492 only better combat, inventory management though not much better, graphical quality, faces,and 110x the choices and I'm sure endings. lol",True,0,0
"I've played this game time and time again, and let me tell you it hardly ever gets old. There's so much to explore and experience. there's so many builds you can do and choices to make with their own consequences it's all just amazing. That's not even mentioning all the love Larian has put into this game. Even if you're not a huge fan of turned based combat (like I used to be) I'm sure it'll grow on you like it did me, so yes this game is truly amazing.",True,0,0
So much to do. At first I assumed it wasnt a game id like because of the combat style but absolutely everything else about this game is amazing. I am sorry I didnt try it sooner I am on my 2nd full playthrough and the advent of mods makes it ten times better!!!!,True,0,0
"Amazing game. The main plot follows a mystery for the start and then it starts turning into a really good thriller. The combat is very fun and it is furthered by the intricate mechanics of DnD and the amazing soundtrack. What you hear is also true, there are so many choices that you really should play the game multiple times. The companions also are personally my favorite part of the story and they're all funny and interesting. I highly recommend this game if you like RPG's in general",True,0,0
"Outstanding story, so many options to choose from, hilarious dialogue and great character development. Gameplay is fun, turn based means you can take your time and strategize. Character customization is varied and there are many viable builds to make as you progress through the game. Beautiful scenery and set pieces make for one incredible journey when you combine all the wonderful elements this game has to offer.",True,0,0
"Educational for learning about D&D gameplay and spells, story is fun",True,0,0
"Great game, lots of build variety with many ways to play/complete quests.  Great game.",True,0,0
"Very good, lots to explore. Currently doing second play through and have already come across new quests that I missed through my first play through.

Only downside is that I wish you could keep playing even when you've finished the main quest",True,0,0
"I only wish other game studios would create games with such love and patience, and focus on excellent game experience, instead of optimized profit margins. Larian rises the bar for everyone else on the industry.",True,0,0
"This is an amazing game with amazing player support, replayability and mod support. Even for new dnd enjoyers, it's amazing!!!",True,0,0
"this game is fun. i dont enjoy a lot of things, but one of the things i do enjoy is baldur's gate 3.",True,0,0
"I had never played a CRPG before and had no previous D&D experience. With that said, I can honestly state that I am in love with this game.
I haven't finished the game yet, but in my 3 playthroughs so far, up to Act 2, I've had distinct experiences and on each one of them I encountered things that I either had missed before or couldn't even have experienced due to the choices. Larian went above and beyond with this game, it's an absolute joy to play.",True,0,0
Master piece. Had to restart at start of act 3 as I was under levelled and even my act endings changed. was an absolute delight to play this game. No game store either,True,0,0
"Excellent game overall, from game mechanics through the story lines to sticking to Baldur's Gate's traditional gameplay.",True,0,0
"Great game.
Perfect work on Mac and additional thanks for Ukrainian localisation.",True,0,0
"They totally nail the characters and their development. The companions feel like real people, each with their own distinct personalities, backstories, and motivations. What really stands out is how they change depending on your choices — whether you’re gaining their trust, having deep conversations, or making tough decisions together. It's great fun to play, both in single and multiplayer, and the companions' banter throughout adds to the enjoyment.",True,0,0
"Absolutely great game - world-building, characters, and quests are much better than D:OS and D:OS2. Even the music, which was really not to my taste in Larian's previous games (it was great, but hard to listen for a long time - I would love to hear something from Jeremy Soule). 

In my opinion - one of the best RPGs available to play, but a bit too epic (AMERICA STYLE) for my liking — I would prefer a setting like P:T or NWN:MotB ([spoiler]same antagonist[/spoiler]), but I guess it had to be like that because IT IS BALDUR'S GATE. I hope it will get an expansion!

+  World-building
+  Characters with depth (finally)
+  Quests with multiple ways of approaching them
+  Music (mostly based on a single leitmotif, but after hearing it for 100 hours, I didn't want to turn it off)
+  HUGE roleplaying potential
+  Boss fights

( )  Character creation — I find it too simplified (both combat-wise and visually)
( )  Not much improvement since D:OS1 in terms of combat
( )  Sometimes it screams AMERICA from the dialogues (Marvel-like)

-  Level-cap hits really fast
-  Plenty of bugs, but not game-breaking
-  Act 3 feels incomplete, but it is just a Larian's thing xD, e.g. ([spoiler]rescuing Wyll's father from Iron Throne without extending the pact with Mizora[/spoiler] and more).",True,0,0
"[h2]Absolute beast of a game with an insane amount of contents, took me this long to do every possible thing in one playthrough.[/h2]


Although, the game peaks in Act 1, Act 2 was quite short compare to Act 1, almost feel like side contents and Act 3 was just a bit too much, the joys of Act 1 & 2 are gone and now you're just trying to finishing up loose ends and random side quests that has no consequences to story. 

The only problem I have with the game is the [b]difficulties[/b], I have 0 knowledge about DnD or 5e rules and yet it is still too easy on [b]Tactician[/b] compare to normal mode in DOS2 and I'm not even talking about using cheesy strats or save scum during combat, just playing normally with good builds and you're good. Most battle ends in 3 rounds, there's absolutely no reason to use an action point to cast a buff because if you just pump damage you're already won by the end of round 2, there's no setting up combos because you don't gain more action points like DOS2, why spend 2 action points for some buffs that add 1d4 dmg when you can just do damage and end combat? I never had any reasons to use scrolls, potions or debuffs other than roleplaying because no enemies would survive long enough in combat, not even bosses. Maybe it's because my Shart was a Life Cleric casting Shriek + Mass healing to proc Bless + Ward, then Action Surge + Crusader's Mantle Aura in first turn that make the game easier, or the game is just really easy for accessibility. Short combat also mean most of the feats are useless, most builds either pumps ASI or straight dmg feats like Great Weapon Master, Tarven Brawler, Savage Attacker or Sharpshooter. The combat is still good but I'd much prefer a higher level cap and stronger enemies consider how long the game is and there are so many spells but you only need to use a couples the entire game.

Still one of my favorite games ever because of the [b]characters[/b]. They are so well written and voiced, they feels like actual characters, not just some NPCs, the only thing I would say that is missing is party members bantering like in a lot of JRPGs, there are some banters but those are far and few. Karlach's best girl, I almost cried at the end of her story, she deserves all the hugs and kisses.",True,0,0
"For the love and care of your own well being, please don't play this with 3 other people, i'd say max 2 players.

Me and my 3 friends have played the game for over a year (100 hours), and we've barely entered act 3...
That and you miss out on a ton of story elements since you're unable to bring camp npcs along, so i'd suggest playing this game alone, or at max with one other friend.",True,0,0
