Review,Positive,Helpful Votes,Funny Votes,Date
"By the time I could no longer bear the pain and turned to Minecraft for distraction, the urge to self-harm suddenly came up. Since then, I've been trapped in this cycle, repeating the same pattern over and over.",True,0,0,2025-01-31 18:38:12
"I LOVE THIS GAME
It is so hard to be but the graphics are beautiful, i still havent beat margit but i have gotten very close and i am loving it",True,0,0,2025-01-31 18:23:42
"Hands-down the best modern open-world RPG. No quest markers, no microtransactions, no yellow paint - only exploration in a massive, beautiful, lore-rich fantasy world. Easily worth the asking price.",True,0,0,2025-01-31 17:35:51
"Elden Ring is an easier beginner friendly soulsborne the open world aspect is amazing it doesn't lock u on a single boss u can always come back later. 
as for the dlc its fantastic.Now waiting for Nightreign",True,0,0,2025-01-31 17:33:45
Great game. Tons of replay value. Combat is amazing. Enough said play Elden Ring.,True,0,0,2025-01-31 17:15:02
"Elden Ring is without a doubt the single best Souls-like game in existence, both for genre veterans and new entrants. One of the greatest open world video games of the last 10+ years with a decently flexible skill floor and the absolute bounds of skill & knowledge expression. Elden Ring is rightfully considered by many as one of the greatest video games to have ever existed in our history.",True,0,0,2025-01-31 16:09:34
It is difficult. But if you accept this and push through anyway. Youll be facinated by the wonders Elden Ring holds.,True,0,0,2025-01-31 14:53:46
"As a first time ""Souls"" player, this game was extremely overwhelming... Though my Monster Hunter skills carried me through the game rather simply. I will admit, though, if you have friendos to play this with you, I DO advise looking into Seamless Co-op because you can play through the entire game alongside your friends, as apposed to being location locked until the area boss is defeated (not to mention that in the base game your co-op growth is tied directly to your hosts levels and heals whereas Seamless Co-op you do not have such restrictions)

Great game tho!",True,0,0,2025-01-31 13:52:18
"epic game, nothing else needs to be said, play it rn, you will not regret it (P.S. Do not let others tell you how to play, play how and with what you find fun)",True,0,0,2025-01-31 12:53:29
Absolute Cinema!!! 9/10 for gameplay. 8/10 for boss's design. 10/10 for world's setting and story.,True,0,0,2025-01-31 12:23:07
"Pros
- Best game ever
- Fantastic open world and great bosses

Cons 
- Valiant gargoyles
- Dodge on button release instead of on press",True,0,0,2025-01-31 08:47:15
"I wasn't sure i'd like this game, but when I met the Two Fingers I knew I was but holey invested in the story.",True,0,0,2025-01-31 03:05:39
Elden Ring cant get much better than this. Can't say anything i disliked about the game. please don't give up. the game is meant for you to learn.  Top 5 games for me.,True,0,0,2025-01-31 01:38:31
"Like many new players, I struggled with this game and had a rough few play sessions in the beginning. But after rolling up some of that Erdtree, I feel much better now. :)

But in all honesty, this game is the pinnacle of action RPG's in so many ways, and I've only barely scratched the surface of what seems to be a rather large scale endeavor. The game world and lore is weird and unique enough to certainly be memorable (their fascination with fingers cracks me up).

The graphics are great enough to give you plenty of ""Whoa"" moments. Ray Tracing and HDR technologies are done well here. It also ran perfectly well on my non-RT GTX1070 and looked just fine on my non-HDR display.

Great sounds. Epic orchestral scores for music. Top Quality here with the audio.

As for controls, I would strongly recommend either using a controller or re-mapping the mouse & keyboard bindings to something more your liking. For whatever reason, the default bindings just don't do it for a lot of people.",True,0,0,2025-01-31 01:16:02
"Bit late to the Elden Ring party, only played for 41 hours so far, feels like I've only scratched the surface of what this masterpiece has to offer. Yes, the game is difficult but that only makes it so much more rewarding when you finally get past that one bit you were stuck on for potentially hours. Anyone put off by the difficulty, don't be, there are many ways to play and finding a playstyle that you like will make the game less difficult and more enjoyable. I can see myself spending many more hours finding hidden items, delving into the lore, and of course, beating up gods like a badass. Best of luck on your journey through the Lands Between, fellow Tarnished.",True,0,0,2025-01-30 22:04:00
First souls game I've played and I know any game I play after this will never live up to my first playthrough. Going through struggles and overcoming them in a world that feels unending was one of the most incredible gaming experiences I've ever had. It was very difficult at the start but after 10+ playthroughs I can say it's a little bit more bearable lol. Elden Ring has literally become my favorite game of all time and I only wish that I had played it when it initially came out.,True,0,0,2025-01-30 21:54:30
"Honestly a really great game with pretty good story, nice graphics, and a clean gameplay feel (game works best with a controller.)",True,0,0,2025-01-30 01:30:23
"My very first souls game. I had friends try to introduce me to the previous titles, specifically Demon Souls and Dark Souls 1. I only played with friends and never gave them a fair chance on my own. I, like many people, had the biased belief that these games were unnecessarily difficult and I didn't think I'd enjoy the worlds. Elden Ring proved me very wrong. 

The gameplay can be difficult but it is absolutely necessary. It is simply a challenge, and they give you many tools and methods to get over said challenge. Trial and error. The world and lore/story is beautiful and wonderful to explore and learn about. Many people say Elden Ring does not have a story, and I find that wildly insane. It has a very rich and engaging story, it's just told to you in a different way. It's easy to ignore the details and just try and run quickly through areas, but really taking a moment and analyzing the sounds and your surroundings can tell you so much about the area you're in and the people that inhabited it. But so much of the plot I feel is told directly to you. The dialogue can be confusing since they use almost a Shakespearean type dialogue. But I feel like it's pretty easy to figure out what they mean, and there's always google. 

I get how people don't like how co-op and PVP is integrated. It does take a lot of extra steps that other games stream line. Personally I think the extra steps are cool, because it applies lore reasons to how/why this is possible. But at the same time, that cool factor diminishes frequentlly. My same criticism applies for how you respec your character. Having a finite amount of the item required to respec is kinda silly. I get why they do it, but it was kind of a headache to go find all of them just so I could try this really cool weapon/spell/incantation I just got. 

All in all Elden Ring is one of the very few games I would say is a 10/10.  


",True,0,0,2025-01-30 00:57:32
Another classic game from Fromsoftware. The base game is so good and then the DLC expansion takes it to a whole other level. It's also one of the best looking games ever. My only wish is that they would allow for an ultrawide view.,True,0,0,2025-01-29 20:36:45
"Just 100% the game gyat to say def one of the most enjoyable as long as its from a new experience, now that i have beat it a few times I don't see myself playing this game again until I purchase the DLC!",True,0,0,2025-01-29 18:23:09
"If you want to experience a Souls style game, but you worry they might be too obscure, this game is the most beginner and player friendly version of the Souls style. They took everything they learned from their earlier games and created the friendliest possible package for the widest possible audience without compromising the basics of their subgenre.",True,0,0,2025-01-29 18:04:24
"Goated bosses, goated gameplay, goated exploration, goated game",True,0,0,2025-01-29 17:18:55
"One of simultaneously the most frustrating, but the most rewarding games i have ever played. Truly got me into the Souls series and is truly amazing.",True,0,0,2025-01-29 14:46:54
"Game is very good, has good graphics very detailed boss fights, and many items to obtain. The game is hard though especially at the start (if you are a beginner) obtaining items and fighting bosses may be challenging and time wasting. But if you get the hang of it its going to be an extremely good game and I highly recommend it.",True,0,0,2025-01-29 08:19:00
"Best game ever. 115 hours in a month and I feel like I'm just scratching the surface. Story, world, gameplay and everything else is 10/10.",True,0,0,2025-01-29 07:43:01
"It's very great game, as a first times souls player it was hard to get accustomed at the beginning of the game, end games some boss was hard. In the end I had fun 100% this game with all achievements. I would recommend this game if you just want to try a new souls game just to have fun. Can't wait to get DLC on Steam sale. Thank You!!! Bandai Namco for this awesome game.",True,0,0,2025-01-29 06:53:25
"
---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☑ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☑ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10

",True,0,0,2025-01-29 02:09:31
"It's game of the year, I don't think I need to sell anyone on this. 

At times haunting, sad, thrilling, or funny, Elden ring is a game of truly impressive scale, that still manages a neat balance of level design and scope. The most beginner friendly of the soulslike games, I would encourage players to remember the point of games is to have fun. Play the game how you enjoy it, despite what the internet may say, in a single-player game, there is no wrong way to have fun.",True,0,0,2025-01-29 01:46:09
Absolutely fantastic game. The enemies in this game hit harder than your... How far can I go in a steam review before it violates guidelines... I don't know. Enemy big bonk you big bonk too. Bigger bonk win. Also good story.,True,0,0,2025-01-29 01:01:20
"Ah Elden Ring, a beautiful game that I can't help but have conflicted feelings on. I have 200ish hours on console and recently purchased on Steam. It is a game that has some fantastic moments, beautiful vistas, and extremely refined mechanics, but I cannot call the best From Software title. Many of the enemies have long combos and delayed attacks designed to catch the Soulsborne veteran off guard. Some of the level design also falls short due to the scale and open nature of the game so it does not have the same perfectionism found in other titles. Overall I highly recommend, but feel it is still only their third best game I have played, behind Bloodborne and Dark Souls 2.",True,0,0,2025-01-28 22:55:20
"Fans of souls games will love it, and its open world with a fresh story make it a great place for new players to start. The DLC is excellent but I reccomend finishing the main game first even if just for the possibility you don't finish it! I think the best way to enjoy this game is to take your time exploring everything you come across, so speedrunners may not have as much fun with this as other soulsborne games.",True,0,0,2025-01-28 19:54:59
"Definitely a really good game, but probably not what I would consider the best of the souls games. FromSoft have evolved their design so much from Demon Souls and there are definitely bosses on display that show that best in this game. I know it's a design choice to not have a journal, or mark dungeons you've cleared, but it's pretty annoying that it isn't a feature in the game. For a new player going in blind, the early game was quite a hassle to try and figure out what I was doing and where I should be going. Once you surmount that hurdle the game becomes much more understandable.",True,0,0,2025-01-28 19:17:55
"I don't think I've ever been more frustrated with a game in my life

Whoever was in charge of the platforming sections is a sociopath and needs to be investigated 

10/10 would suffer again",True,0,0,2025-01-28 18:38:57
"Very well made, AMAZING game! I love it, totally recommend. Such a good prize for such a big and exiting game.",True,0,0,2025-01-28 16:38:52
The game is good until you reach the duo bosses or until you reach npc bosses but it gets good again after that,True,0,0,2025-01-28 13:37:44
pretty good if you want the best start/experience watch a start guide and you will start of much better,True,0,0,2025-01-28 12:56:09
"This is one of the greatest games ever made, and so far is closest to my vision of the ideal game. A masterpiece through and through.
It wasn't enough to conquer it on one platform, I had to make it two. I'd do it all over again. And to be real, probably will.",True,0,0,2025-01-28 07:07:34
"I played 150 hours with my first character on PS4. Was one of the single greatest gaming experiences of my entire life. 
Now that I have a new computer I can play this beautiful game on PC. I will be honest, I play offline as I can't stand the game kicking me out to the start menu when the servers go down, which may or may not be common I don't know I refuse to run the risk of it happening in a boss fight. That is my only negative experience with the game.",True,0,0,2025-01-28 06:05:42
i love this game it is fun and i like playing with friend goat game best,True,0,0,2025-01-28 01:28:13
"As I’m gearing up to embark on my DLC journey, I thought there was no better time to review the game! And let me tell you, Elden Ring is a grueling, exhilarating, life-changing gaming experience. At first, it feels like you're being punished for simply existing in its world, but by the end, you’ll have transformed into someone who’s learned to embrace the chaos (or the frenzy for some of us).

In my years of gaming, I don’t remember a better feeling than beating Malenia after 80+ tries. I’ve never wanted to throw my controller out of a window so many times and still have it feel so incredibly rewarding when I finally saw her fall. I basically spent an entire week in a state of heightened anxiety, occasionally questioning my life choices.

This game made me improve as a gamer and gave me a new approach to Souls games. I remember giving up on both Dark Souls 2 and Bloodborne because of the difficulty. But after finishing Elden Ring? Oh, I went back with a vengeance. (Still working on DS2, though... we're not on the best of terms, but I’m making progress.)

So, if you enjoy getting bonked, knocked down and embarassed, only to get up and realize you’ve become a better, more resilient gamer... Elden Ring is your ticket to an emotional rollercoaster that you won’t be able to get off of until you've seen the credits roll, then immediately cry as you start on New Game+.

Would I recommend it? Absolutely. You’ll love every second of it... eventually.",True,4,1,2025-02-07 19:51:18
"Games great!!! Loved playing for the short 19 hours before i stopped. Upgraded my setup, got an ultra wide monitor. and come to find out it doesn't support those monitors because the player base doesn't impact the game enough.

Honestly no other complaints get the game and enjoy it. It's fun, hard and easy way to kill time when no one is online. Beautiful Game.

Hope they add the support soon and I won't mind changing the thumbs down to a thumbs up.",False,6,0,2025-02-21 23:37:09
"This game is genuinely a work of art: stunning visuals, exciting combat, and an enormous map. 256 hours in and I still find new things every time I play. Well done Fromsoft.",True,0,0,2025-02-01 17:40:00
"I've completed Elden Ring on console, and wanted to take another ride on PC.
This game is an absolute masterpiece! FromSoft always delivers!
For beginners, the best advice i'd recommend is, forget the main storyline for the first dozen hours, just wander  and explore, take your time, level up. By the time you're ready to go kick the first bosses butt, you'll be over leveled and ready to take on the bigger challenges.",True,3,0,2025-02-10 04:58:28
"I am having more fun playing Brotato.

I love Sekiro and have completed it many times. But with The Elden Ring, I haven't even reached the DLC because I get bored in the middle game.",False,1,2,2025-02-23 14:29:20
"A masterpiece of a game
(probably have +200 hours from ""another"" copy of elden ring)",True,2,0,2025-02-23 01:59:18
"Very over hyped. It's super clunky and doesn't feel good to play ( for myself). I don't think mismatching animation timings for enemies to artificially add difficulty that is no fault of the player is ""good design"". Previous From Soft titles had a consistency in  animation theme and style  where in this it's all mismatched and poorly executed. Aside from that, while it's one of the easier From Soft games, it's also one of the more boring ones. The graphics are as boring and dull as the story. Even while maxed out, looks fine but not good or excellent, like it could. 

Couldn't find any excitement or fun after 30 something hours with plenty to do, but not much desire to go do those things.",False,0,2,2025-02-26 12:34:57
"The base game is awesome. The expansion requires more time spent watching a guide than playing the game if you want smooth progress and that is not fun in the least. The expansion borders on being bad.

I hope the base game isn't the last masterpiece produced by this developer.",False,0,1,2025-02-24 21:49:41
"Buen juego. Optimizado para el orto. Crashea, no abre...nadie sabe pq. Una verga",False,0,0,2025-02-20 01:27:58
Stutters alot on pc. decent on steam deck but still crashes,False,0,0,2025-02-19 21:27:30
"The story feels empty and generic medieval fantasy, the design of some bosses is peak hitboxes not that good",False,0,1,2025-02-19 15:58:47
its an amazing game but do not get it on pc theres some sort of bug that ive seen a bunch of players ask to be patched me included that makes lag spikes like i have more than enough specs to run the game at high settings and it still lags with graphics at low and all optimization settings that i can find turned on and for some reason its damn near only at boss fights and other fights again its an amazing game and i cant get it on anything else so im gonna beat the game like this but its horrible it freezes mostly when the boss swings at you and the only way to get the game to be unfrozen is to stop touching any buttons at all or else it just completly freezes and that means that bosses are almost impossible to kill the worst its been was at the draconic tree sentinel at that boss it just freezes so much hes basically unbeatable its insane but its still really good and if you can overlook it i guess you should get it but if your gonna get it id say get it on console or have the best pc in the world lol,False,0,0,2025-02-17 22:10:09
Dogshit basegame. Dogshit DLC. Play any other souls-like if you respect your time and having fun.,False,0,0,2025-02-15 16:07:31
"After 80 hours i now cant play the game and it keeps crashing even before i enter the main game. tried multiple different things and nothing is working, could probably happen to anyone, if anyone would like to give suggestions i would love to hear them as this game is amazing but i cant play it when it keeps crashing.",False,0,0,2025-02-02 16:33:03
Has multiple elements and is really fun when you learn the mechanics.,True,1,0,2025-02-15 13:53:44
"It was perfect. Perfect. Everything. Down to the last minute details.
9,5/10",True,1,0,2025-02-13 14:33:24
Very good game but hard too figth malenia is hard too figth cuz only one hand ;(),True,1,0,2025-02-12 00:56:08
"i believe i got the game 4 days ago, 33.8 hrs clocked in, im big into runescape and not alot of games pull mme away...this game is so big and fun, i suck at bosses but going around to level up and just find things is alot of fun....",True,2,0,2025-02-05 18:29:52
"I sucked but then I got good and had a lot of fun in this game.

If you don't recommend this game because you're bad at it, get good.",True,1,0,2025-02-03 22:09:31
"The greatest world I've ever had the displeasure of dying a thousand times in. The lands between will teach you pain but it will also teach you the rewards of resilience if you're strong enough. 10/10 game, will be playing for the rest of this lifetime.",True,1,0,2025-02-03 21:24:48
I beat the DLC today and can finally say I have several maidens and have touched so much grace,True,1,0,2025-02-01 21:51:20
"This game forces you to ""Git Gud"". It gives the most satisfying/accomplished feeling after defeating a boss, specially if you don't use spirit summons and summon other players to help you, although they're in-game mechanics so feel free to use them as you please.",True,0,1,2025-02-01 07:11:01
"This is my 1st offical fromsoft game and I adore it so much. The lore, the characters, hell, even learning the attack patterns of bosses is so nice. It holds a similar spot to me like Hollow Knight and I adore that game also.

9/10",True,1,0,2025-01-31 22:54:23
"This game is nothing short of a masterpiece. If you’re someone who wants the short version, I’ll sum it up right here:
 9.5/10, without a doubt. If you haven’t already picked this game up, do yourself a favor and buy it as soon as possible - you won’t regret it.

I first purchased the game in June of 2024, completely new to the Souls-like genre, with no idea what I was getting into. Fast forward to January of 2025, and I decided to revisit it. What followed has been nothing short of a gaming obsession. Over the past 2.5 weeks, I’ve already logged over 40 hours, and I’m still nowhere near completing everything the game has to offer. There’s so much to explore, so many bosses to defeat, and an incredible amount of lore to uncover.

From the breathtaking world design to the challenging combat and unforgettable boss fights, every aspect of this game keeps pulling me back in. There’s a sense of satisfaction with every step, every battle, and every victory. If you’ve been on the fence about trying it out, I can’t recommend it enough - buy it. The journey you’ll experience is well worth the time, and the rewards are incredibly satisfying.",True,1,0,2025-01-31 06:23:10
Two random knights in a random dungeon/cave harder than all main bosses in the game.  (But not harder than fucking furry wolf),False,1,0,2025-01-28 17:19:12
i would love to play the dlc but it takes an hour to load any time i start the game. If i delete the dlc then the game runs flawlessly with fast load times. fix your game miyazaki. it's been almost a year and i have waited for a patch on this bullcrap. unacceptable,False,0,1,2025-02-15 17:37:37
this game is a MASTERPIECE! So so so difficult but such a great game.,True,2,0,2025-02-24 09:22:47
That was easily one of the best games i have ever played. 100% recommend playing. it is very easy to see why this won GOTY in 2022.,True,1,0,2025-02-15 15:05:26
"I don't think the open world genre lends itself well to the dark souls formula. It's a very frustrating experience to be stuck on a boss that you can't figure out if you are severely under-leveled or severely inexperienced on. Then you run around a giant wasteland with little direction trying to find a boss to fight for experience, and the only boss you found was ""rune-bear"" which is really ironic considering he doesn't do that.",False,2,0,2025-02-07 23:31:15
"Dark Souls 4 was not worth my time: absolutely unneeded stealth and crafting mechanics, unengaging, poorly connected map (see teleports to seemingly unrelated locations for example) with a little to no reward for exploration, mediocre bosses, strange difficulty balance (due to the game being open world) and many, many more smaller issues. It took me 3 years to complete the game: I had to take 2 long breaks from it because of how boring it is. Overall, it's a huge step back from Dark Souls 1 and Sekiro (even though it's not entirely correct to compare the two)",False,2,1,2025-02-20 05:47:15
"This game can be fun, but mostly suffers from a flawed enemy design, either the enemy has too many attacks for a normal enemy type, on the other hand mini bosses or bosses have unreactable attacks that ruin your chances of beating them. i should of just bought a different souls game.",False,0,1,2025-02-18 01:51:39
"One of the best ""Soulsborne"" or ""Souls-Like"" Games to date.  You want a long game, massive open world and unforgiving difficulty with the sense of satisfaction upon victory?  Get this game.",True,1,0,2025-02-20 20:45:55
"Of course, the first few hours are just about learning the basics of the game, especially when it comes to the scale of Elden Ring. Basically a completely new control system, and here is the first disappointment regarding the game. What's really annoying is that you have to manually change whether the game should show you keyboard or controller controls. Which is even more annoying and stupid after realizing that the entire Dark Souls trilogy had no problems with this and adapted to the chosen control device. So just starting the game wasn't very pleasant for me. I know every Soulsborne on PC has this, but damn it it's so hard to unlock frames in the game, finally add the ability to use alt tab normally, and fix how fucked up Elden Ring is when it comes to streaming this game. But after, let's say, ""getting over"" these two bugs that shouldn't even exist, I could move on to enjoying the game. It was definitely a big surprise for me how different this game is from my experience with Dark Souls, at this early stage of the game it seems very fairy-tale, open at a very early stage. And the openness of the world is something worth discussing in my opinion when it comes to this game. At a very early stage (before killing Margit), it seems to me that Fromsoftware seems to give too much freedom to an inexperienced player. The game simply opens up the world to the player, showing you in the tutorial how to kill a squire, only to encounter an elite knight thirty minutes later who has us two swings of his sword. Chaos is the word that was used to describe Elden Ring, sometimes senseless and unpredictable at the very beginning, because that's the only thing I experienced before my computer crashed. And I haven't mentioned much about purely technical problems. In addition, if I didn't have enough problems, the game has absolutely poor performance, maybe it's because the game doesn't work with the first processor core (Core 0), or maybe my specific processor settings, I don't know, I can't check it until I have a working computer . What's more, the game kept throwing me to the desktop every few dozen minutes, which was incredibly irritating, especially since I had to stream the entire screen, so I had to manually change scenes so that my more private things were not visible. The technical condition in which I played this game is an absolute joke, especially since the game is not an example of the graphic capabilities of modern games, but rather a sales hit with mediocre graphics at best and a terrible technical condition. So based on my impressions of the game so far, I rate it very negatively, especially since these are problems that I have never heard anyone talking about Elden Ring mention. I haven't had any time to get to know the game, but I know that when I play it and can play it normally (without the problems described above), I will be happy with it. But these shortcomings and technical problems prevent me from giving a positive rating to this game.

Final rating (so far): 3/10

Post Scriptum: You have no idea how irritated I am when frames are limited to 60",False,1,1,2025-02-04 17:00:04
"While exploring I kept dying, and founding enemies which killed me in two hits. Figured out I'll try to follow the path game laid out to me, couldn't beat Margit for 3 hours. Those games are not for me.",False,1,2,2025-02-25 17:13:50
"The art direction and the major boss fights are great! Unfortunately that's only about, 5% of the gameplay and the rest of the time is playing through pretty mediocre overworld content with an obtuse plot, barely explained gameplay mechanics, quests that consist of remembering a character you ran into 10 hours ago, and copy pasted dungeons with highly situational or mediocre rewards!

I would recommend if you do play, to look up a beginners guide because trying to figure out how to progress without some outside assistance requires trial and error and randomly stumbling upon major game mechanics that can make the new player experience easier. Weapon upgrades are more important than damage scaling from stats as a spoiler, and it'll be awhile before you can respec your character. Honestly this is a bordeline wiki game that has good elements but also major flaws.",False,3,0,2025-02-04 14:53:49
"Great game, but it keeps kicking me out of the game, and sometimes deletes my progress when it does that. Other games do not do that, so I do not think it is my computer. Other than that, though, fun game.",False,0,1,2025-02-01 14:39:51
"Well i enjoyed it, i like the atmosphere, aestetics and characters. I think the game is great i will play the base game again definitly, but i am not willing to get into another dlc collecting game if you are willing to spend your money like this then go for it i dont judge. You do you. But Its definitly nothing for me. It was not good enough for this.",False,1,1,2025-02-19 14:07:42
"I love Souls Games and I got into them specifically after hearing about this game. I had DS3 for some reason and I told myself if I could beat that, I could justify getting this game. Unfortunately I really do not care for this game after playing it. (It lacks quite a bit when it comes to the things that really make a game for me such as interesting plot and fun gameplay). It hurts to say this but I really don't care for it. It has been the 1 soulslike experience i've disliked after playing DS1, DS3, and Bloodborne. Anyways lets start with the positives.

Pros:
-Beautiful
-Thought Out
-Build Variety
-Lots of shit to do

This game is incredibly pretty and detailed. It is an absolute marvel to look at. I loved looking at all of the landscapes and pretty colors. Fromsoft clearly took a lot of time to plan out this game and that is something I can really appreciate. While I don't care for the story, I can still appreciate all of its intricacies and complexities. Along this train of thought, the build variety is amazing. Most things are viable which is really how an RPG should approach things. The last big great thing about the game is its map. There is so much to do and it is really easy to sink a ton of time into it.

Cons:
-Uninteresting Story
-Unoriginal
-Atrocious Difficulty Scaling
-Repetitiveness

This may be a hot take but I really do not care for the story. It is told in such a way that without  prior knowledge (people telling you what is going on) it is pretty unclear. Even after looking into the plot multiple times, I keep forgetting it because I find it genuinely uninteresting. It can also be really hard to follow when everybodys name sounds the same although I get why its like this. It also feels a little unoriginal. It just feels like open world dark souls if the souls games had a bright atmosphere. This is probably just nitpicking but I wish we could get something that isn't just a medieval fantasy souls like. Now for the biggest problem. The difficulty scaling is absolutely ass. Beyond ass even. In all of the other games you feel the progression. The bosses typically get harder enough to pose a challenge that feels like it should. Naturally progressive. There are spikes here and there but it always feels perfectly paced. This game really struggles with that. It feels impossible to discover a challenge at the perfect time to fight it. Every encounter I was either severely underlevelled or overlevelled. There were no fights where I met my match. This left me with an incredibly unsatisfying feeling every time I beat a boss. It was either ""well that was a bore"", or ""i'm gonna go drop 50K on roulette because how the fuck"".  No kills felt like they were thanks to skill which is incredibly disappointing because I come to these games for the dopamine hit of getting gud. One of my other big gripes with the game is the constant reuse of bosses to fill the world. Night's cavalry was awesome the first time. The second time was still cool as I felt ready to take on the challenge. By the 10th time however.... This shit again? I would have much rather had a world less full of reused bosses.

In conclusion this is an opinion that few seem to hold, but I would not recommend this game, especially if it is your first soulslike. At least start off with something small. For now just watch videos on this game and go play something amazing like Bloodborne. Then maybe give this one a shot after reading some other reviews :).",False,1,0,2025-02-07 08:32:11
"I am so tired of ""corrupted save files"" and im just done with elden now. even tho ive turned off cloud saving for it and made sure to exit out of the game the only way it gives you with the Quit Game option every single time, somehow I still get the text on how I didnt exit out of the game properly and get hit with corrupted save files. This is my favorite game of all time and ive made countles builds in it to but when that happens it literally makes it all a waist of time and it sucks to say that because ive put so many hours into this game. Ive tried to re-upload a save file and look up all though youtube and even have a friend help me who is good with this type of stuff but it never worked, I dont want to use a cheat engine on elden for the chance to get banned even tho theres people hacking in PVP doing the infinite fall death loop to other people and not getting banned. are they going to fix these things ""No"" do they probably care ""No"" Is it a good game ""yes"" is it worth corrupted files ""No""",False,1,1,2025-02-06 09:50:12
A great game that has become one of the most overrated games in the recent year. The graphics aren't bad but there are many games that looks significantly better. Hell I would argue Lies of P looks better. I do recommend playing the game but don't be a dick rider. This game isn't Dick Rider Good,False,1,4,2025-02-16 08:42:23
"The game was running so fine before , but overtime I keep getting into crash
now I can not even launch the game despite being able to play it just few month ago
Poor optimization",False,3,4,2025-02-16 07:56:18
"ABSOLUTE GEM.
There are no words to describe how good this is, mostly gutural sounds of pain and joy after overcoming impossible odds. Praise be.",True,1,0,2025-02-06 18:30:37
"This game is the epitome of dark souls 2s design philosophy: ""Make it as hard as possible regardless of fairness.""

In Dark Souls/Demon Souls when you died, it always felt like your fault. Very rarely would you think ""Well that's bullshit"". This game, however, is ALL bullshit. Input reading, delayed attacks to a ridiculous degree, HYPER agression, HUGE health pools, Attack combos that never seem to end. It's the apex bs tryhard game. 

In the past, fromsofts games were ""Tough but fair"". Elden ring is difficulty for difficulties sake to an absurd degree, and fairness is simply nowhere to be seen. The studio has gone hollow, and the worst part is that its mainstream popularity means it's never going to change.

And before anyone says ""git gud"" I've beaten every single boss except for radahn. After I beat Malenia (17 tries) I realized I was simply not having any fun, and that feeling of triumph was completely gone. When the DLC released I had no interest until a few months later when I saw they added martial arts. So I decided to give it a try and see what it was like. It was so much worse. I'm sorry I ever returned to this bs slog of a game.

On top of all of this, they absolutely ruined the pvp. No longer can I get invaded while playing the game. I have to use items to allow someone to invade, but EVEN THEN, multiplayer has priority so I don't get invaded at all anyway. There are absolutely no redeeming qualities to this trash fire of a game. Fromsoft IMHO is right there with bethesda under ""Devs who lost their way"", and I'm done with them. Now I see they're releasing an elden ring fortnite cashgrab and people are DEFEINDING IT.",False,7,1,2025-02-12 23:21:16
"First half of this game is fantastic. Worth every praise its been given but, the last half is dog shit. Once you get the fire giant the game changes for the worse. Boss design absolutely tanks to just not being fun anymore. The price is worth the first half alone. However with every play through the final 5 bosses you have to fight make me want to uninstall the game not play again.",False,2,0,2025-02-18 18:37:16
"It's ""hard"" because the controls are clunky and slow, and two hits you're dead. Not worth the purchase.",False,2,2,2025-02-14 10:19:02
"Playing this one felt obligatory if nothing else. Large open world where I haven't felt no sympathy to any character.
The locations are annoying. The gameplay is a never ending roll-fest with minimal strategy.
You can simply run away from most pf the mobs without consequences.

The multiplayer is what I enjoyed the most. It is good, but only if you are playing with strangers. If you plan to play with your friends - prepare to grind special item, or you will not be able to go online at all. And also you are unable to use your horse, so you will need to plan where you and your friend want to go. If it is an elevated area that only accessible with air geyser - too bad. You will need to disconnect. Jump there in your world, wait for your friend to do the same and connect again. Just tedious.

I prefer their games with a smaller scope.
",False,3,2,2025-02-16 04:40:32
